geneID,id,essential
DCHS2,16461,0
VEPH1,16462,0
FABP12,16463,1
SHPK,16464,0
OR51D1,16465,0
IPP,16466,0
OPALIN,16467,0
OR13G1,16468,0
MAP3K5,16469,1
OGDHL,16470,0
CYP2F1,16471,0
GSTK1,16472,0
HNRNPAB,16473,0
OR2L5,16474,0
STMN3,16475,0
PDGFA,16476,0
GYPE,16477,0
COL13A1,16478,1
SPN,16479,1
ZNF695,16480,1
PCDHB11,16481,0
ZNF628,16482,1
GALP,16483,1
SLC2A10,16484,0
ZNF665,16485,0
RPF2,16486,1
SLC28A3,16487,0
FAM177B,16488,0
MIB2,16489,0
OR6Y1,16490,0
MYO5A,16491,0
GZMM,16492,0
ATG7,16493,1
SIPA1L1,16494,0
TTC30A,16495,0
ELANE,16496,0
RAB40C,16497,0
PIGN,16498,0
COL4A6,16499,0
ZNF624,16500,0
HHLA3,16501,0
HOXA4,16502,0
TOPORS,16503,0
BCO2,16504,0
KCNMB2,16505,0
ENTPD6,16506,0
DMBX1,16507,0
OR11L1,16508,0
ENPP1,16509,0
FAR1,16510,1
CPLANE1,16511,0
ZNF841,16512,0
MFAP5,16513,0
MYH6,16514,0
VN1R5,16515,1
ZNF615,16516,0
EOLA1,16517,0
CDC42SE1,16518,1
MPEG1,16519,0
SERPINB2,16520,1
DPP4,16521,0
SERPINB13,16522,0
PDCD1LG2,16523,0
ZNF433,16524,0
CCER1,16525,0
DNAH10,16526,0
SLC22A24,16527,0
KRTAP26-1,16528,0
SPTAN1,16529,0
NMB,16530,0
PARVA,16531,0
KLHL14,16532,1
OR6C74,16533,0
FAM114A1,16534,1
RPE,16535,1
ZNF460,16536,0
CR1L,16537,0
PHF2,16538,0
RPS26,16539,1
C14orf178,16540,1
SCGB1D4,16541,0
PSAP,16542,1
S100A10,16543,1
CFAP43,16544,0
LHFPL5,16545,0
RPL37A,16546,1
HOXC6,16547,1
TXNRD3,16548,0
CFD,16549,1
STPG3,16550,0
MAP1LC3C,16551,0
MCMBP,16552,1
EME2,16553,0
KLHDC1,16554,0
ZNF81,16555,0
TAF13,16556,1
ZNF780A,16557,0
ATAD3A,16558,0
OR5B17,16559,0
OR52M1,16560,0
FAM118B,16561,0
ZNF461,16562,0
CCDC180,16563,0
SLC9A8,16564,0
OCLN,16565,0
CFAP299,16566,0
CYP2A13,16567,0
ZNF181,16568,0
INKA2,16569,1
ZNF44,16570,0
GPAA1,16571,1
ADAMTSL2,16572,0
SGTB,16573,0
ZNF790,16574,0
PRB3,16575,1
CYRIA,16576,0
MYO1C,16577,0
NKIRAS1,16578,0
OR1S2,16579,0
UGT2B17,16580,1
MEIG1,16581,0
SLC22A12,16582,0
KIF13B,16583,0
NRAP,16584,0
ADH5,16585,0
SLC22A6,16586,0
H2BC12,16587,0
TEAD4,16588,0
SPG7,16589,0
HRNR,16590,0
IFNA1,16591,1
IFNA13,16592,1
HES5,16593,0
ZNF677,16594,0
ERO1A,16595,0
ZNF823,16596,0
ZNF347,16597,1
OR5H2,16598,0
PLCG2,16599,0
FCHSD1,16600,0
ZNF71,16601,0
AADACL2,16602,0
S100A6,16603,1
RPL12,16604,1
DNM3,16605,1
ZNF121,16606,0
MPZL1,16607,1
VPS13A,16608,0
MBP,16609,1
AKAP17A,16610,0
ELOVL2,16611,0
GOLGA6L9,16612,1
LEKR1,16613,0
C1orf122,16614,0
CLEC9A,16615,0
KEL,16616,0
NOL8,16617,1
IRAK4,16618,1
CCDC151,16619,1
DLGAP2,16620,0
MRPL42,16621,1
ENTPD7,16622,0
FCGR1B,16623,1
SPANXA1,16624,1
SPANXA2,16625,1
ZNF335,16626,1
ZNF560,16627,0
TUBA3C,16628,0
RPS4X,16629,1
ZNF273,16630,0
ZNF84,16631,0
MAK16,16632,1
ZNF667,16633,0
AVPR1B,16634,0
SIRPA,16635,1
GRK6,16636,1
PRIM1,16637,1
MARCHF5,16638,1
POTEH,16639,1
NPIPB13,16640,0
AKR1B10,16641,0
SULT1C4,16642,0
CYP2A7,16643,1
ZBTB14,16644,0
KRTAP9-9,16645,0
CD2AP,16646,0
NUP62CL,16647,0
SFI1,16648,0
KRTAP4-6,16649,0
TMPRSS11F,16650,0
ZNF649,16651,0
ADH4,16652,0
OR2T6,16653,1
ZNF248,16654,0
CHSY3,16655,1
TOR4A,16656,1
LPAR1,16657,0
MB,16658,1
OR2L3,16659,0
HIBCH,16660,1
ZNF544,16661,0
TMEM229B,16662,0
SOWAHC,16663,0
ZNF770,16664,0
NPIPB6,16665,0
HMGN5,16666,0
MIER1,16667,0
MAN1A2,16668,0
SVIP,16669,0
ZNF251,16670,1
DDRGK1,16671,0
FAM47C,16672,0
TFDP1,16673,1
CLEC4C,16674,0
ZNF607,16675,0
BPIFA1,16676,0
ZNF334,16677,0
HSD17B11,16678,0
SZT2,16679,0
SULT1C2,16680,0
ZXDA,16681,1
RPS6KL1,16682,1
CACNA1E,16683,0
QRICH1,16684,1
CSF2RA,16685,0
DDX42,16686,1
RPL23A,16687,1
SLC29A3,16688,0
STYX,16689,0
UBL5,16690,1
HELZ,16691,0
TMEM116,16692,0
KRTAP4-5,16693,0
UCKL1,16694,0
OR5B21,16695,0
CARD11,16696,1
ZNF485,16697,1
PEG3,16698,0
SDAD1,16699,1
ZKSCAN8,16700,0
PHETA1,16701,0
TMEM239,16702,0
HYLS1,16703,1
MYL4,16704,0
ZNF442,16705,0
ZNF813,16706,0
HOXC4,16707,1
DCAF12L2,16708,0
PIM3,16709,1
GET3,16710,1
ASPH,16711,1
SPRED2,16712,0
WWP2,16713,0
GFPT1,16714,1
UVRAG,16715,1
KRTAP13-1,16716,0
ZNF26,16717,0
TMEM207,16718,0
ITSN2,16719,0
NTRK1,16720,0
OGA,16721,1
MT1F,16722,0
TCAF1,16723,0
ZNF69,16724,0
TXNRD1,16725,1
NRARP,16726,1
ZNF583,16727,0
KRTAP4-1,16728,0
CCT8L2,16729,1
ZNF568,16730,0
ZXDB,16731,1
CYP21A2,16732,1
ZNF480,16733,0
ZNF587,16734,0
TPM2,16735,1
RTP2,16736,0
SH3BGRL2,16737,0
ZNF808,16738,0
ANKRD35,16739,0
B3GNT6,16740,0
YTHDF2,16741,1
TMA16,16742,1
HLA-DRB5,16743,0
ATL1,16744,0
CNGA1,16745,0
MAFK,16746,1
ARMH1,16747,0
ZNF43,16748,0
GPN1,16749,1
PLN,16750,0
C2CD4A,16751,0
ZNF28,16752,0
ITGBL1,16753,0
ZNF511,16754,1
ZNF627,16755,0
KCNRG,16756,1
WDHD1,16757,1
ZNF789,16758,1
CTNND1,16759,0
DDX39B,16760,1
SLC34A3,16761,0
RD3,16762,0
SPANXC,16763,0
SH2D1B,16764,0
ARC,16765,1
NUDT16,16766,0
TLK1,16767,1
LRBA,16768,1
ZNF536,16769,0
MMP17,16770,0
OR2M2,16771,0
BAZ1A,16772,0
AKR1C4,16773,0
COPS8,16774,1
CCDC69,16775,0
MDM4,16776,1
RYR2,16777,1
ZNF534,16778,0
KLHL9,16779,0
FAM3D,16780,0
NCOA6,16781,1
STK39,16782,1
TAT,16783,0
C6orf89,16784,1
CALM1,16785,1
LPA,16786,1
TAFA2,16787,0
TTC37,16788,1
TUSC1,16789,0
MAGEA1,16790,0
PAPSS2,16791,1
SLC9A6,16792,0
FAN1,16793,0
ABCA4,16794,0
EIF1AY,16795,0
MT-ND6,16796,0
IPO9,16797,1
GPX6,16798,0
CEP290,16799,0
MT-CO2,16800,0
GLMP,16801,0
TOGARAM1,16802,1
DLL1,16803,1
ANKRD13B,16804,1
ECI2,16805,0
UNC13B,16806,1
TEX45,16807,0
MT-CYB,16808,0
LDB1,16809,1
PPP1R14C,16810,0
CTR9,16811,1
SMOC1,16812,0
F5,16813,0
MSRB1,16814,0
LRRTM3,16815,0
ZNF652,16816,0
SMURF1,16817,1
SLC5A3,16818,1
GPATCH3,16819,0
CDC42BPB,16820,1
PLXNB3,16821,0
OXCT2,16822,0
RPL10A,16823,1
COLGALT2,16824,0
EPS8L3,16825,0
EGFL6,16826,1
MT-ND2,16827,0
SYCP1,16828,0
APCDD1L,16829,0
RCSD1,16830,0
RASSF9,16831,0
FAM169A,16832,0
ZNF830,16833,1
GRIN3A,16834,0
MT-ND5,16835,0
CNOT7,16836,1
TMEM184B,16837,0
MTOR,16838,1
SCAMP5,16839,0
ZNF521,16840,0
ALPK2,16841,1
BRINP2,16842,0
MAGEB3,16843,0
LRIG2,16844,0
MT-CO1,16845,0
PNP,16846,0
PAX9,16847,0
LRRC10,16848,1
GK,16849,1
FOXJ3,16850,0
ZNF358,16851,0
SFT2D1,16852,0
CD247,16853,0
GRM3,16854,0
CHAMP1,16855,1
INPP5F,16856,0
ARHGAP11A,16857,0
SUCNR1,16858,1
HMGN2,16859,1
SELENOM,16860,0
UBE2J1,16861,1
GJC2,16862,0
OPA1,16863,1
DENND4B,16864,0
RYR3,16865,0
ZNF277,16866,0
MT-ND3,16867,0
KTI12,16868,1
STYXL2,16869,0
SELENOT,16870,0
ARHGEF15,16871,1
TOX,16872,0
CES1,16873,0
CD3E,16874,0
RUSC2,16875,0
XP32,16876,0
FICD,16877,0
OSTC,16878,1
R3HDM4,16879,0
TSEN15,16880,1
LTN1,16881,1
RUNDC1,16882,0
CCDC152,16883,0
STKLD1,16884,0
GRK5,16885,1
TYW1,16886,0
DCAF12,16887,0
SFMBT2,16888,0
ASB12,16889,0
PNMA5,16890,0
ITPRIPL1,16891,0
MT-ND4,16892,0
SMC5,16893,1
MT-ND1,16894,0
DCAF12L1,16895,0
PRMT6,16896,0
SHISA4,16897,0
CIPC,16898,0
CAPZA2,16899,1
MT-ATP6,16900,0
TOP1,16901,1
PRC1,16902,1
BHLHB9,16903,0
MAP3K3,16904,1
L1CAM,16905,1
SREBF2,16906,1
C1orf174,16907,0
POU3F3,16908,0
RASGEF1A,16909,0
SPOUT1,16910,1
RPL39,16911,1
DZIP3,16912,0
KIAA0753,16913,0
DCLRE1A,16914,1
ATG9A,16915,1
NOS1AP,16916,0
CSAG1,16917,0
APRT,16918,1
GPRASP1,16919,0
TBKBP1,16920,0
MAGEE1,16921,0
CCDC167,16922,0
MT-CO3,16923,0
ZFP2,16924,1
SOWAHA,16925,0
L3MBTL3,16926,1
DMD,16927,0
MFAP3L,16928,0
NAGA,16929,0
SMG5,16930,1
KIFBP,16931,0
TGM2,16932,0
ARMCX6,16933,0
PJA2,16934,0
RORB,16935,0
SGMS1,16936,1
OR10R2,16937,0
OR10Z1,16938,1
ZNF525,16939,0
INF2,16940,0
GP1BB,16941,1
C6orf47,16942,0
MRPS18B,16943,1
OR2T5,16944,0
OR2L2,16945,0
EFCAB2,16946,0
COX20,16947,1
CHML,16948,0
STUM,16949,0
TCP10L3,16950,0
CAPN8,16951,0
TATDN3,16952,0
CR1,16953,0
RAET1G,16954,0
C1orf53,16955,0
SAMD5,16956,0
TEDDM1,16957,0
GJE1,16958,0
ECT2L,16959,0
GPR52,16960,0
METTL11B,16961,0
FCGR3A,16962,1
TMEM244,16963,0
OR6K3,16964,0
CENPW,16965,1
SPRN,16966,0
FAM229B,16967,0
FANK1,16968,0
LORICRIN,16969,0
PRR9,16970,0
LELP1,16971,0
SPRR2E,16972,0
KPRP,16973,1
EEF1AKMT2,16974,0
FAM24A,16975,0
DDO,16976,0
PLPP4,16977,0
H2AC18,16978,1
H2AC19,16979,1
H2BC18,16980,1
PNLIPRP3,16981,0
HSD3B1,16982,0
HSD3B2,16983,1
RBM20,16984,1
SMIM9,16985,0
C6orf163,16986,0
RIPPLY2,16987,0
GDI1,16988,0
PCMTD2,16989,0
SOX18,16990,1
LIME1,16991,0
OOEP,16992,0
KHDC3L,16993,0
DPPA5,16994,1
C1orf146,16995,0
SPANXN1,16996,0
CXorf66,16997,0
C10orf62,16998,0
SAMD13,16999,0
RTL8A,17000,0
CCDC160,17001,0
C1orf141,17002,0
EFCAB7,17003,0
DEFB110,17004,0
GLYATL3,17005,0
LDLRAD1,17006,0
RHOXF2B,17007,0
ZYG11A,17008,0
LCN8,17009,0
C1orf185,17010,0
GLT6D1,17011,0
IFIT1B,17012,0
CT83,17013,0
LIPN,17014,0
LIPK,17015,0
LIPJ,17016,0
LRIT2,17017,0
LRRC73,17018,0
FOXO6,17019,0
TCEAL5,17020,0
SYS1,17021,1
TCEAL6,17022,0
INPP5B,17023,0
RPA4,17024,0
NEU4,17025,0
MAFB,17026,0
TRAF3IP1,17027,0
CHIC1,17028,0
GIGYF2,17029,1
C2orf72,17030,1
RUFY2,17031,0
PHACTR4,17032,0
CLPSL1,17033,0
ASAH2B,17034,1
AGAP6,17035,1
ZDHHC18,17036,1
TMEM273,17037,0
CXorf65,17038,0
AGAP9,17039,1
NPY4R,17040,1
GPRIN2,17041,1
SYT15,17042,1
MACO1,17043,0
PTPN20,17044,0
ZDBF2,17045,0
TXNDC8,17046,0
AWAT1,17047,0
KIFC1,17048,1
DAXX,17049,1
BMPR2,17050,1
TCEA3,17051,0
PFDN6,17052,1
WDR46,17053,1
RING1,17054,1
RXRB,17055,0
OXLD1,17056,1
OR13C3,17057,0
COL11A2,17058,0
HLA-DOA,17059,0
BRD2,17060,1
HLA-DMA,17061,0
COL5A2,17062,1
PSMB8,17063,1
TAP2,17064,1
SPIN3,17065,0
TMEM235,17066,0
PAGE3,17067,0
HLA-DRA,17068,0
BTNL2,17069,0
COL15A1,17070,1
TSBP1,17071,0
TMEM225,17072,0
NOTCH4,17073,0
PBX2,17074,0
AGER,17075,0
AGPAT1,17076,1
PJVK,17077,1
PRRT1,17078,0
FKBPL,17079,1
MRPL38,17080,1
SMIM5,17081,0
ERICH2,17082,0
SP5,17083,0
STK19,17084,0
CD300LD,17085,0
BTBD17,17086,0
DXO,17087,0
SKIV2L,17088,1
C9orf129,17089,0
NELFE,17090,1
NXPE2,17091,0
SPANXN5,17092,0
ZBTB12,17093,0
SDHD,17094,1
EHMT2,17095,0
XAGE1A,17096,1
XAGE1B,17097,1
LAYN,17098,0
SLC44A4,17099,0
HSPA1B,17100,0
HSPA1A,17101,0
HSPA1L,17102,0
VWA7,17103,1
CARD16,17104,0
CASP12,17105,0
MBD5,17106,0
MSH5,17107,0
CSHL1,17108,1
MPIG6B,17109,0
LY6G6C,17110,1
LY6G6F,17111,0
ABHD16A,17112,0
CSNK2B,17113,1
GPANK1,17114,0
FAM155A,17115,1
APOM,17116,0
TRIM49C,17117,0
PRRC2A,17118,1
AIF1,17119,1
NCR3,17120,0
PRAMEF20,17121,0
PRAMEF17,17122,1
PRAMEF14,17123,0
LST1,17124,0
LTB,17125,0
TNF,17126,1
NFKBIL1,17127,0
PRAMEF9,17128,0
PRAMEF15,17129,0
PRAMEF7,17130,0
MCCD1,17131,1
ZNF814,17132,0
MICB,17133,0
AADACL4,17134,0
ZNF551,17135,0
ZNF805,17136,0
HLA-C,17137,0
POU5F1,17138,1
ZSCAN5C,17139,0
CCHCR1,17140,1
PSORS1C2,17141,0
PSORS1C1,17142,0
C6orf15,17143,1
MUC21,17144,0
DEFB121,17145,0
DHX16,17146,1
C6orf136,17147,0
PPP1R10,17148,1
KRTAP5-11,17149,0
KRTAP5-10,17150,0
ABCF1,17151,1
PRR3,17152,0
LILRB3,17153,0
GNL1,17154,1
HLA-E,17155,0
DPRX,17156,1
TRIM39,17157,1
ZNF468,17158,0
ZNF616,17159,0
FOXB2,17160,0
RNF39,17161,0
PPP1R11,17162,1
DISP3,17163,0
RACK1,17164,1
HLA-G,17165,1
TBC1D8,17166,0
NMS,17167,0
ZFP57,17168,0
ASPDH,17169,0
OR2H2,17170,1
CBY3,17171,0
C9orf57,17172,1
IL31,17173,1
AKT1S1,17174,0
GABBR1,17175,0
C10orf113,17176,0
MAS1L,17177,0
OR2H1,17178,0
OR10C1,17179,0
OR12D2,17180,0
OR11A1,17181,0
OR2J3,17182,0
OR2J1,17183,0
OR2B3,17184,0
OR2W1,17185,1
SPDYC,17186,1
C9orf135,17187,1
TRIM27,17188,0
MALRD1,17189,0
RANBP17,17190,0
INSYN2B,17191,0
FOXD4L5,17192,1
TTC25,17193,0
MRPL53,17194,1
MROH6,17195,1
ATXN2,17196,0
DCTN1,17197,1
SPATA31A1,17198,0
PNMA8B,17199,0
TCTN1,17200,1
FAM216A,17201,0
ZBTB48,17202,0
IGFL2,17203,0
IGFL4,17204,0
KRTAP9-3,17205,0
KRTAP4-8,17206,1
GPR20,17207,1
KRTAP1-4,17208,0
KRT40,17209,0
KRT25,17210,0
MZT1,17211,1
SPINK9,17212,0
LRRC3C,17213,0
PRR20B,17214,1
PRR20A,17215,1
ZNF155,17216,0
UQCC3,17217,0
FBXO48,17218,1
GRXCR2,17219,0
FAM221B,17220,0
CD177,17221,1
PSG5,17222,0
ZNF783,17223,0
ZNF425,17224,0
LRRC10B,17225,0
FBXO47,17226,0
BRAWNIN,17227,0
PCDHGA1,17228,0
PCDHA9,17229,0
PCDHA8,17230,0
PCDHA7,17231,0
PCDHA5,17232,0
PCDHA4,17233,0
PCDHA2,17234,0
PCDHA1,17235,0
TRIM13,17236,0
ERICH4,17237,0
MS4A13,17238,0
PRSS1,17239,0
SPIRE2,17240,0
AARD,17241,0
PABPN1L,17242,1
OR5D16,17243,0
OR5L2,17244,0
PKHD1L1,17245,0
SLFN12L,17246,0
CLLU1-AS1,17247,0
SLC35B4,17248,0
SYCE1L,17249,0
TMEM231,17250,0
FAM71F2,17251,0
CCNI2,17252,0
TMEM240,17253,0
FRG2,17254,0
FAM205A,17255,0
CDKL4,17256,0
TMEM88B,17257,0
ACCSL,17258,0
C4orf47,17259,0
TRIQK,17260,0
SDHAF1,17261,1
ARID3C,17262,0
PSENEN,17263,0
C11orf91,17264,0
FABP9,17265,0
ZBTB10,17266,0
C4orf46,17267,1
SCGB2B2,17268,1
CCDC144NL,17269,0
LGR4,17270,0
PSMB10,17271,0
VIT,17272,0
SPDYE2,17273,1
E2F4,17274,0
PDE7A,17275,1
TMEM170B,17276,0
MUC12,17277,0
CTXN3,17278,0
MGAT4D,17279,0
SNX2,17280,1
SAP25,17281,0
NT5M,17282,0
SARNP,17283,1
OR6C68,17284,1
OR6C65,17285,0
OR6C3,17286,0
OR6C1,17287,0
ADGRG1,17288,0
IPO7,17289,1
PRR13,17290,1
TECPR1,17291,0
MT1H,17292,0
SLCO6A1,17293,0
MT1A,17294,0
INSYN1,17295,0
MT1M,17296,0
CFI,17297,0
OR52E6,17298,0
SAMD9,17299,0
KRT6A,17300,1
CNEP1R1,17301,0
KRT81,17302,0
EXOC3L4,17303,0
KRTAP12-3,17304,0
IZUMO3,17305,0
KRTAP10-2,17306,0
ATP6AP1L,17307,0
CCDC85C,17308,0
OR52J3,17309,0
OR51A2,17310,0
OR51A4,17311,0
C2CD4B,17312,0
RGL3,17313,1
NAP1L4,17314,0
TMSB4X,17315,0
TMEM256,17316,0
C9orf92,17317,0
CPT1B,17318,1
HMGN1,17319,0
DENND6B,17320,0
EIF3CL,17321,1
LCMT1,17322,1
MFSD2B,17323,0
VCX3B,17324,0
CDPF1,17325,0
HTN3,17326,0
LIN52,17327,1
ARSH,17328,0
ACOT6,17329,0
SMIM11A,17330,0
TECRL,17331,0
DPF3,17332,0
MANSC4,17333,0
ETFRF1,17334,0
C17orf107,17335,0
MBD3L4,17336,1
ITSN1,17337,0
ITPRIPL2,17338,0
DENND1C,17339,0
CRLF2,17340,0
CRYZL1,17341,0
C5orf51,17342,0
GAGE1,17343,0
ARRDC5,17344,0
CYS1,17345,0
PLPP6,17346,0
KLRC2,17347,1
KLRC3,17348,0
C16orf96,17349,0
GMNC,17350,0
TTC23L,17351,0
CLEC6A,17352,1
C22orf42,17353,0
NANOGNB,17354,0
LRRC72,17355,0
C1QTNF9B,17356,0
KRTAP5-6,17357,0
KRTAP5-2,17358,0
KRTAP5-1,17359,0
DEFB134,17360,0
DEFB135,17361,0
DEFB136,17362,1
BHLHA9,17363,0
DAZ4,17364,0
ONECUT3,17365,0
CEMP1,17366,0
OLIG2,17367,1
C21orf62,17368,0
RNPS1,17369,1
DAZ2,17370,1
NYNRIN,17371,0
DNAJC19,17372,1
IFITM5,17373,1
SMIM21,17374,0
C18orf63,17375,0
DEFA1,17376,0
DEFA1B,17377,0
DOK6,17378,0
JPT2,17379,0
TMEM211,17380,1
SERPINB11,17381,0
SERPINB4,17382,0
SERPINB5,17383,1
KRTAP19-8,17384,0
KRTAP20-3,17385,1
KRTAP20-4,17386,0
KRTAP22-2,17387,0
KRTAP27-1,17388,0
GOLGA8O,17389,1
RNASE13,17390,0
HBM,17391,1
ELOA2,17392,0
ATP10A,17393,1
ANKUB1,17394,0
TSSK2,17395,1
PRR23A,17396,0
FOXL2NB,17397,0
ZBTB22,17398,0
RGL2,17399,0
B3GALT4,17400,1
VPS52,17401,1
HLA-DQA2,17402,0
GPSM3,17403,0
C4A,17404,0
COL6A6,17405,0
CLIC1,17406,1
DDAH2,17407,0
LY6G6D,17408,0
RAB12,17409,0
LRRC30,17410,0
TMEM200C,17411,0
ATP6V1G2,17412,0
UBD,17413,0
HLA-A,17414,0
LINC01556,17415,0
HACD2,17416,0
CFAP44,17417,0
CD200R1L,17418,0
LNP1,17419,1
OR5K3,17420,0
VGLL3,17421,0
TRIM71,17422,1
ZCWPW2,17423,0
ANKRD28,17424,0
COLQ,17425,0
METTL6,17426,0
XKR4,17427,0
GPX3,17428,0
DIO2,17429,0
SELENOH,17430,1
DIO1,17431,0
AKR7L,17432,0
STK38L,17433,1
SACM1L,17434,1
TSN,17435,0
SLC48A1,17436,0
IGKJ1,17437,0
IGKV4-1,17438,0
IGKV5-2,17439,0
IGKV6-21,17440,0
IGKV2D-26,17441,0
IGKV3D-20,17442,0
IGKV6D-41,17443,0
IGKV3D-11,17444,0
IGKV1D-42,17445,0
IGLV4-69,17446,0
IGLV8-61,17447,0
IGLV4-60,17448,0
IGLV6-57,17449,0
IGLV11-55,17450,0
IGLV10-54,17451,0
IGLV5-52,17452,0
IGLV1-51,17453,0
IGLV1-50,17454,0
IGLV5-48,17455,0
IGLV1-47,17456,0
IGLV7-46,17457,0
IGLV5-45,17458,0
IGLV1-44,17459,0
IGLV7-43,17460,0
IGLV1-40,17461,0
IGLV5-37,17462,0
IGLV1-36,17463,0
IGLV2-33,17464,0
IGLV3-32,17465,0
IGLV3-27,17466,0
IGLV3-25,17467,0
IGLV2-23,17468,0
IGLV3-22,17469,0
IGLV3-21,17470,0
IGLV3-19,17471,0
IGLV2-18,17472,0
IGLV3-16,17473,0
IGLV2-14,17474,0
IGLV3-12,17475,0
IGLV2-11,17476,0
IGLV3-10,17477,0
IGLV3-9,17478,0
IGLV4-3,17479,0
IGLV3-1,17480,0
IGLJ1,17481,0
IGLC2,17482,0
IGLC3,17483,0
TRGJ1,17484,0
TRGV11,17485,0
TRGV10,17486,0
TRGV9,17487,0
TRGV8,17488,0
TRGV5,17489,0
TRGV4,17490,0
TRGV3,17491,0
TRGV1,17492,0
TRBV6-1,17493,0
TRBV7-1,17494,0
TRBV4-1,17495,0
TRBV6-4,17496,0
TRBV7-3,17497,0
TRBV5-3,17498,0
TRBV9,17499,0
TRBV10-1,17500,0
TRBV11-1,17501,0
TRBV6-5,17502,0
TRBV6-6,17503,0
TRBV5-5,17504,0
TRBV7-6,17505,0
TRBV5-6,17506,0
TRBV5-7,17507,0
TRBV5-1,17508,0
TRBV4-2,17509,0
TRBV19,17510,0
TRBV20-1,17511,0
TRBV23-1,17512,0
TRBV24-1,17513,0
TRBV27,17514,0
TRBV28,17515,0
TRBJ2-1,17516,0
TRBJ2-3,17517,0
TRBJ2-7,17518,0
IGHA2,17519,0
IGHE,17520,0
IGHG4,17521,0
IGHG2,17522,0
IGHA1,17523,0
IGHG1,17524,0
IGHD,17525,0
IGHM,17526,0
IGHJ1,17527,0
IGHV6-1,17528,0
IGHV1-2,17529,0
IGHV1-3,17530,0
IGHV2-5,17531,0
IGHV3-7,17532,0
IGHV3-11,17533,0
IGHV3-13,17534,0
IGHV3-15,17535,0
IGHV3-16,17536,0
IGHV1-18,17537,0
IGHV3-20,17538,0
IGHV3-21,17539,0
IGHV3-23,17540,0
IGHV1-24,17541,0
IGHV2-26,17542,0
IGHV4-28,17543,0
IGHV3-33,17544,0
IGHV4-34,17545,0
IGHV3-35,17546,0
IGHV3-38,17547,0
IGHV4-39,17548,0
IGHV1-45,17549,0
IGHV1-46,17550,0
IGHV3-48,17551,0
IGHV3-49,17552,0
IGHV5-51,17553,0
IGHV3-53,17554,0
IGHV1-58,17555,0
IGHV4-61,17556,0
IGHV3-66,17557,0
IGHV1-69,17558,0
IGHV2-70D,17559,0
IGHV3-73,17560,0
IGHV7-81,17561,0
TSSK1B,17562,1
PRR22,17563,0
TAS2R19,17564,0
TAS2R50,17565,0
TAS2R14,17566,1
TAS2R13,17567,1
KRTAP16-1,17568,0
KRTAP29-1,17569,0
KRTAP9-6,17570,0
CTAGE1,17571,0
KRTAP4-11,17572,0
KRTAP4-9,17573,0
KRTAP2-3,17574,1
KRTAP2-1,17575,1
RTL8B,17576,0
OR2A1,17577,0
OR2A42,17578,0
RNF208,17579,0
KRTAP3-3,17580,0
KRTAP3-2,17581,0
KRTAP3-1,17582,0
MT-ND4L,17583,0
MAP10,17584,0
KRTAP12-4,17585,0
KRTAP10-3,17586,0
KRTAP6-3,17587,0
POU5F1B,17588,0
ZNF580,17589,1
ZNF611,17590,0
KLK9,17591,1
SYT3,17592,0
NUP62,17593,1
DENND1B,17594,0
SFT2D2,17595,0
CEP43,17596,1
SCAF8,17597,1
CFAP45,17598,0
ACKR1,17599,0
ZNF254,17600,1
TCTEX1D2,17601,0
CRYGS,17602,0
CRIP1,17603,1
KLHL23,17604,0
LINGO4,17605,0
FAM24B,17606,1
TRIM59,17607,0
MLLT11,17608,0
ASIC3,17609,0
GIMAP1,17610,0
CCDC183,17611,0
ARHGEF35,17612,0
OR2F1,17613,0
CSH2,17614,0
DNLZ,17615,1
TCL1B,17616,0
SUPT4H1,17617,1
TSGA13,17618,0
NRAS,17619,1
LTC4S,17620,0
ANKRD39,17621,0
QTRT1,17622,0
CHUK,17623,1
MXD3,17624,0
GSTM2,17625,0
COG8,17626,1
ARHGAP19,17627,0
HAUS7,17628,1
LCAT,17629,0
MAGEA12,17630,0
PTPRCAP,17631,0
PVRIG,17632,0
KRTAP4-12,17633,0
KRTAP2-4,17634,0
GPC2,17635,0
KRT222,17636,0
SIPA1,17637,1
ERV3-1,17638,0
SYNJ2BP,17639,0
ARL2,17640,1
TTLL13P,17641,0
GBP7,17642,0
RBMXL1,17643,0
SRA1,17644,1
STIMATE,17645,0
DNAJC9,17646,1
C8orf82,17647,0
CPLX3,17648,0
VDAC1,17649,1
ZBTB9,17650,1
TMX2,17651,1
HEXA,17652,1
NDUFS3,17653,1
LEPROT,17654,0
LBH,17655,1
ADAT3,17656,1
PPP1CB,17657,1
SULT1A4,17658,1
LAT,17659,0
NCKIPSD,17660,1
TREX1,17661,0
S1PR3,17662,1
SLC35F6,17663,0
FAM209B,17664,1
RPS29,17665,1
UGT2B11,17666,0
ZNF134,17667,0
GTF2H4,17668,1
DDX47,17669,1
ZNF888,17670,0
ZNF845,17671,0
KLRK1,17672,0
CEACAM18,17673,0
EMP2,17674,0
KCTD11,17675,1
PPM1N,17676,0
CEACAM16,17677,0
SLC23A3,17678,0
LTB4R,17679,0
LTB4R2,17680,0
DNASE1,17681,1
MDP1,17682,0
LEUTX,17683,0
CSNK1E,17684,1
CCL27,17685,1
IRF9,17686,0
GALT,17687,0
HBE1,17688,0
HBG1,17689,0
CLDN9,17690,1
ITGA1,17691,0
NUDT19,17692,0
ZNF726,17693,0
ZNF99,17694,0
TAX1BP3,17695,0
AP1G2,17696,0
